time	open    high    low    close    volume    vc
2021/10/8 13:54	54066.4	54084.4	54066.4	54073.8	246
2021/10/8 13:55	54084.6	54098.4	54084.6	54098.4	893
2021/10/8 13:56	54100.1	54127.9	53900.1	54117.4	191
2021/10/8 13:57	54096.1	54096.1	54072.4	54072.4	635
2021/10/8 13:58	54066.7	54146.1	54066.7	54146.1	208
2021/10/8 13:59	54146.1	54185.9	54146.1	54185.9	293
2021/10/8 14:00	54188.2	54225.3	54188.1	54217.1	517
2021/10/8 14:01	54126.7	54137.5	54100.1	54100.1	764
2021/10/8 14:02	54100.0	54100.0	53844.1	54100.0	316
